filename,psnr_champ,psnr_adv,ssim_champ,ssim_adv,mae_champ,mae_adv,mse_champ,mse_adv,grad_mae_champ,grad_mae_adv,d_PSNR,d_SSIM,d_MAE,d_MSE,d_GradMAE
001136.npy,26.303419724834235,26.312812319718827,0.8626698467309177,0.8627293559360913,0.03129231929779053,0.0311820600181818,0.0023423838429152966,0.0023373235017061234,0.27181748,0.27129412,0.009392594884591432,5.9509205173613466e-05,-0.0001102592796087265,-5.0603412091732025e-06,-0.0005233586
001147.npy,25.124853137710936,25.11663585023836,0.7922311274334602,0.7892485234145382,0.03545272722840309,0.035581301897764206,0.0030726613476872444,0.0030784807167947292,0.27693087,0.2785097,-0.008217287472575663,-0.0029826040189220304,0.0001285746693611145,5.8193691074848175e-06,0.0015788376
001152.npy,21.206862182016792,21.134056800639325,0.6787773348381414,0.6740407645551236,0.06182904168963432,0.0628529042005539,0.007573799230158329,0.007701836992055178,0.50944114,0.5121349,-0.07280538137746717,-0.004736570283017771,0.001023862510919571,0.00012803776189684868,0.0026937723
001153.npy,25.443188415511898,25.40455433990109,0.6731594558494836,0.673446338941676,0.037952177226543427,0.037978991866111755,0.0028554934542626143,0.002881008666008711,0.31784546,0.31747067,-0.03863407561080834,0.0002868830921924914,2.6814639568328857e-05,2.551521174609661e-05,-0.000374794
001154.npy,25.260662431968818,25.25006997742772,0.6145030105505157,0.6134349825758818,0.03912121430039406,0.03912125155329704,0.002978062257170677,0.002985334489494562,0.32341763,0.32177714,-0.01059245454109714,-0.0010680279746339005,3.725290298461914e-08,7.272232323884964e-06,-0.0016404986
001158.npy,27.925072200535432,28.069500626493053,0.5225664296530486,0.5247064381889105,0.03155768662691116,0.031135179102420807,0.0016124742105603218,0.0015597317833453417,0.22885613,0.22465649,0.14442842595762073,0.002140008535861937,-0.00042250752449035645,-5.2742427214980125e-05,-0.004199639
001162.npy,31.183388492646955,31.504779517724696,0.7562710117284768,0.7639638559395969,0.021076377481222153,0.0205161664634943,0.0007614846108481288,0.0007071670843288302,0.13543724,0.1303175,0.321391025077741,0.007692844211120153,-0.0005602110177278519,-5.4317526519298553e-05,-0.005119741
001180.npy,23.727361920364046,23.711401620760462,0.784075733833477,0.7864924347444773,0.044101282954216,0.04420756548643112,0.004239003639668226,0.004254610743373632,0.38298526,0.38290456,-0.01596029960358436,0.0024167009110003246,0.00010628253221511841,1.560710370540619e-05,-8.070469e-05
001183.npy,24.892490133304296,24.878667243570987,0.6393165887243009,0.638737730429519,0.041841521859169006,0.04186838120222092,0.0032415371388196945,0.003251870861276984,0.35578966,0.3558258,-0.013822889733308585,-0.000578858294781881,2.68593430519104e-05,1.0333722457289696e-05,3.6150217e-05
001184.npy,24.140507595151803,24.173283761945413,0.6311380251953917,0.636347712871669,0.04705115407705307,0.04682828113436699,0.003854332957416773,0.003825353691354394,0.3960815,0.39353248,0.03277616679361017,0.005209687676277275,-0.00022287294268608093,-2.8979266062378883e-05,-0.0025490224
001215.npy,20.55576633976542,20.48291444272373,0.7175238244085205,0.7128066290189183,0.06013445556163788,0.06122511252760887,0.008798797614872456,0.008947640657424927,0.48352402,0.48865908,-0.0728518970416907,-0.004717195389602136,0.001090656965970993,0.00014884304255247116,0.0051350594
001218.npy,26.942026613944286,26.998531214125254,0.7748738413616734,0.7756719794905241,0.027127712965011597,0.026935134083032608,0.002022075466811657,0.0019959372002631426,0.22713982,0.22556624,0.05650460018096837,0.0007981381288507672,-0.00019257888197898865,-2.6138266548514366e-05,-0.0015735775
001238.npy,30.252243683321197,30.27464577904398,0.8522351674330234,0.8571478242702484,0.02082950994372368,0.02076406590640545,0.0009435733081772923,0.0009387185564264655,0.17038192,0.16992356,0.022402095722782178,0.004912656837224971,-6.544403731822968e-05,-4.854751750826836e-06,-0.00045835972
001257.npy,31.873338169366026,32.72329022397801,0.8347361084348485,0.8669337795261759,0.01656555011868477,0.015011580660939217,0.0006496301502920687,0.0005341595388017595,0.09522697,0.07963173,0.8499520546119861,0.03219767109132743,-0.001553969457745552,-0.00011547061149030924,-0.015595242
001267.npy,31.681246930185736,31.84654177468847,0.848816827359289,0.854395258168459,0.014605710282921791,0.014492408372461796,0.0006790086627006531,0.0006536507862620056,0.10656267,0.10346307,0.16529484450273202,0.005578430809169976,-0.00011330191045999527,-2.535787643864751e-05,-0.003099598
001275.npy,27.978456182158148,27.831102457623395,0.8056605272272322,0.7970553361236127,0.028577370569109917,0.029204463586211205,0.0015927748754620552,0.0016477439785376191,0.23035294,0.23168299,-0.14735372453475293,-0.00860519110361957,0.0006270930171012878,5.496910307556391e-05,0.0013300478
001282.npy,21.739814308349402,21.767488556867647,0.46515527523412953,0.4693165885679042,0.062049105763435364,0.061958443373441696,0.0066991327330470085,0.00665658013895154,0.48411858,0.48246157,0.027674248518245292,0.004161313333774674,-9.06623899936676e-05,-4.255259409546852e-05,-0.0016570091
001291.npy,22.886881154457093,22.877690526992577,0.7070392149984837,0.6977919940545559,0.04862131550908089,0.04881191626191139,0.005144129507243633,0.005155026912689209,0.44465995,0.44627023,-0.009190627464516155,-0.009247220943927714,0.00019060075283050537,1.0897405445575714e-05,0.0016102791
001294.npy,29.593352928064334,29.802563557567833,0.7670327360358397,0.7710198848009641,0.017883839085698128,0.01762804202735424,0.0010981577215716243,0.0010465106461197138,0.14622273,0.14464907,0.20921062950349878,0.003987148765124404,-0.00025579705834388733,-5.1647075451910496e-05,-0.001573652
001297.npy,29.932452269889023,30.103166407863778,0.7891659919715039,0.8040892843200537,0.023636389523744583,0.02314731664955616,0.0010156750213354826,0.0009765250142663717,0.14219628,0.13230409,0.17071413797475543,0.014923292348549722,-0.0004890728741884232,-3.915000706911087e-05,-0.009892195
001300.npy,31.414000263935257,31.59125972738291,0.8286194193633273,0.8414260533220606,0.01794019713997841,0.017485203221440315,0.0007221043342724442,0.0006932247197255492,0.114283554,0.10669164,0.1772594634476512,0.012806633958733271,-0.00045499391853809357,-2.8879614546895027e-05,-0.0075919107
001306.npy,21.68836545312928,21.69017065708711,0.39980731454156454,0.3990690094960829,0.06260285526514053,0.06266298145055771,0.006778966169804335,0.0067761484533548355,0.52024424,0.5187774,0.0018052039578293488,-0.0007383050454816131,6.012618541717529e-05,-2.8177164494991302e-06,-0.0014668703
001327.npy,23.566891361569304,23.56350352025205,0.7599701123410312,0.7560424813343722,0.04084647074341774,0.04088738188147545,0.004398563411086798,0.00440199626609683,0.33949992,0.3391006,-0.0033878413172558908,-0.003927631006658938,4.091113805770874e-05,3.432855010032654e-06,-0.00039932132
001354.npy,29.560576243307356,29.966347956163,0.6881809493687693,0.6989625228181406,0.02567003294825554,0.02468227595090866,0.0011064769933000207,0.0010077788028866053,0.18793494,0.1794443,0.4057717128556426,0.010781573449371362,-0.000987756997346878,-9.869819041341543e-05,-0.008490637
001363.npy,23.78632755509544,23.8274171648036,0.27818264483268185,0.2738981177343875,0.05120021104812622,0.05099939554929733,0.004181838594377041,0.004142459481954575,0.39677843,0.39473364,0.041089609708159,-0.004284527098294355,-0.00020081549882888794,-3.937911242246628e-05,-0.002044797
001367.npy,24.174674556944332,24.209228406435482,0.7954793009461472,0.7942140056003043,0.03313460573554039,0.03349671512842178,0.0038241290021687746,0.0037938235327601433,0.2539514,0.24911433,0.034553849491150146,-0.001265295345842854,0.00036210939288139343,-3.0305469408631325e-05,-0.004837066
001369.npy,22.627908792957125,22.64826296686705,0.6498085454451721,0.6573721629765649,0.05695761740207672,0.056646622717380524,0.005460207350552082,0.005434676539152861,0.48030233,0.47571126,0.020354173909925777,0.007563617531392786,-0.0003109946846961975,-2.553081139922142e-05,-0.0045910776
001390.npy,32.15149406867148,32.3957826160106,0.7160848783591837,0.7205635742987394,0.019305966794490814,0.018890254199504852,0.0006093272240832448,0.0005759989726357162,0.14744154,0.1442408,0.2442885473391172,0.0044786959395557435,-0.0004157125949859619,-3.33282514475286e-05,-0.0032007396
001400.npy,29.728802329909925,29.75847885372069,0.832028365663886,0.8322111853993684,0.021944833919405937,0.021908164024353027,0.0010644366266205907,0.001057187793776393,0.18004276,0.1783645,0.02967652381076391,0.00018281973548239794,-3.666989505290985e-05,-7.24883284419775e-06,-0.0016782582
001408.npy,32.037382519434075,32.149703098119936,0.9370342541244608,0.937807029203129,0.010225340723991394,0.010438511148095131,0.0006255495827645063,0.0006095785647630692,0.07254091,0.07106821,0.11232057868586054,0.0007727750786681309,0.00021317042410373688,-1.5971018001437187e-05,-0.0014726967
001415.npy,20.86016566041454,20.83825059025407,0.698514795029914,0.7023892080960581,0.06497512757778168,0.06504669040441513,0.008203201927244663,0.008244701661169529,0.54260737,0.5429225,-0.021915070160471117,0.003874413066144111,7.156282663345337e-05,4.149973392486572e-05,0.00031512976
001434.npy,34.199135975672434,34.6864195131638,0.9311124202628732,0.9380531448407695,0.0145497415214777,0.012660570442676544,0.0003802650608122349,0.00033990538213402033,0.05767963,0.054148946,0.4872835374913649,0.006940724577896296,-0.001889171078801155,-4.035967867821455e-05,-0.0035306849
001438.npy,28.67522512789585,28.66048112929111,0.7468101062142458,0.7506957764423303,0.02443896234035492,0.02432822436094284,0.001356680179014802,0.0013612938346341252,0.18666224,0.18277921,-0.014743998604739517,0.0038856702280845035,-0.00011073797941207886,4.613655619323254e-06,-0.003883034
001439.npy,28.888303306765888,28.792971222781215,0.7577885182878524,0.7527234464445627,0.02310745045542717,0.023475978523492813,0.0012917238054797053,0.0013203918933868408,0.18138069,0.18077126,-0.09533208398467252,-0.005065071843289748,0.0003685280680656433,2.8668087907135487e-05,-0.0006094277
001443.npy,26.581274856212133,26.60532275670727,0.7458544359916802,0.7474134812214784,0.03490401804447174,0.034799929708242416,0.0021972148679196835,0.0021850818302482367,0.28049165,0.27757257,0.024047900495137498,0.0015590452297982171,-0.00010408833622932434,-1.21330376714468e-05,-0.0029190779
001445.npy,30.345288528872235,29.89604187379581,0.9227563524882794,0.9176673299299478,0.014931851997971535,0.015058758668601513,0.0009235728648491204,0.0010242260759696364,0.117998764,0.11996066,-0.4492466550764256,-0.005089022558331546,0.00012690667062997818,0.00010065321112051606,0.0019618943
001478.npy,28.41717489364565,28.381636680485833,0.8301504223674573,0.8275387371675317,0.024558819830417633,0.024800240993499756,0.0014397348277270794,0.0014515644870698452,0.19801137,0.19731683,-0.035538213159817644,-0.0026116851999256063,0.0002414211630821228,1.1829659342765808e-05,-0.0006945431
001479.npy,29.172300346653557,29.124390637242552,0.8407510602294207,0.8391590944648087,0.022543633356690407,0.022858336567878723,0.0012099570594727993,0.0012233786983415484,0.18133304,0.18096577,-0.04790970941100525,-0.0015919657646119578,0.00031470321118831635,1.3421638868749142e-05,-0.00036726892
001482.npy,27.891723465020192,27.935818691872917,0.7756889147348665,0.7809035107698012,0.030168958008289337,0.030020281672477722,0.0016249038744717836,0.0016084890812635422,0.1783451,0.17464763,0.04409522685272549,0.005214596034934793,-0.000148676335811615,-1.6414793208241463e-05,-0.0036974698
001484.npy,30.46461338011149,30.76377559854301,0.8722582795873769,0.8897375965850781,0.01989898458123207,0.01911081187427044,0.0008985425811260939,0.0008387304842472076,0.12246928,0.110355005,0.299162218431519,0.017479316997701222,-0.0007881727069616318,-5.981209687888622e-05,-0.012114279
001485.npy,30.231125863951434,30.57815075926824,0.8223846600456833,0.8443409157066047,0.021308308467268944,0.020347492769360542,0.0009481726447120309,0.0008753564907237887,0.11543289,0.10414055,0.3470248953168067,0.02195625566092141,-0.0009608156979084015,-7.281615398824215e-05,-0.011292338
001495.npy,31.624986507001527,31.617312693636027,0.8450378941873267,0.8510639656152819,0.01430078037083149,0.014559909701347351,0.0006878620479255915,0.0006890784716233611,0.094229035,0.090569854,-0.007673813365499882,0.006026071427955193,0.0002591293305158615,1.2164236977696419e-06,-0.0036591813
001496.npy,28.932044993865183,28.457623766220852,0.8477534607447386,0.8515143553463447,0.021265912801027298,0.023120051249861717,0.0012787791201844811,0.0014263876946642995,0.12811294,0.12623629,-0.47442122764433137,0.003760894601606113,0.0018541384488344193,0.00014760857447981834,-0.0018766522
001500.npy,27.98577678782088,27.984333966628192,0.5718730979906619,0.5680004789167903,0.031219162046909332,0.031238269060850143,0.0015900922007858753,0.0015906207263469696,0.22166207,0.21969086,-0.0014428211926862389,-0.003872619073871597,1.9107013940811157e-05,5.285255610942841e-07,-0.001971215
001515.npy,25.42395622195098,25.34428407461308,0.6674767514894009,0.6508604365458488,0.038202062249183655,0.03857474774122238,0.0028681664261966944,0.0029212695080786943,0.3283778,0.3310864,-0.07967214733790229,-0.01661631494355209,0.0003726854920387268,5.310308188199997e-05,0.002708584
001520.npy,27.471743701363884,27.575562498731642,0.7568461346167465,0.7594739471246135,0.032307446002960205,0.03203652799129486,0.0017898869700729847,0.0017476067878305912,0.22667225,0.22151728,0.10381879736775801,0.0026278125078669223,-0.00027091801166534424,-4.2280182242393494e-05,-0.0051549673
001522.npy,29.984341684699515,29.89175499252888,0.8317684516023621,0.8282955830103755,0.023656118661165237,0.023911556228995323,0.0010036119492724538,0.0010252374922856688,0.16799445,0.16575694,-0.09258669217063442,-0.0034728685919865887,0.00025543756783008575,2.1625543013215065e-05,-0.0022375137
001527.npy,34.94350357654292,36.22367473200517,0.884324861939773,0.9081894284505844,0.012585687451064587,0.0112110935151577,0.00032036835909821093,0.00023857917403802276,0.08086764,0.06786534,1.2801711554622486,0.02386456651081137,-0.001374593935906887,-8.178918506018817e-05,-0.013002299
001528.npy,23.453724794291183,23.421311240495687,0.6352574907568341,0.6418728293224438,0.04709465429186821,0.04709945619106293,0.004514685831964016,0.004548507276922464,0.378056,0.36822432,-0.0324135537954966,0.006615338565609696,4.801899194717407e-06,3.382144495844841e-05,-0.009831667
001529.npy,30.190549568230804,30.137962673395613,0.6624799365461347,0.655876574337475,0.023273585364222527,0.023362839594483376,0.0009570730035193264,0.0009687322308309376,0.18556994,0.1849674,-0.052586894835190634,-0.006603362208659647,8.9254230260849e-05,1.1659227311611176e-05,-0.00060254335
001534.npy,26.77081572248791,26.754938506887576,0.8179973322562119,0.8200555671333037,0.024062152951955795,0.024137428030371666,0.0021033831872045994,0.0021110870875418186,0.19823205,0.19687505,-0.015877215600333727,0.0020582348770918912,7.527507841587067e-05,7.703900337219238e-06,-0.001357004
001570.npy,28.278936507944298,28.296047002923753,0.5525142423536777,0.5545928148641587,0.03006872534751892,0.029959816485643387,0.0014862995594739914,0.0014804552774876356,0.24009918,0.23832178,0.017110494979455382,0.002078572510480936,-0.00010890886187553406,-5.8442819863557816e-06,-0.0017773956
001579.npy,34.34130829104784,34.111397694301935,0.9089879096655845,0.9023401521754265,0.01066439226269722,0.011482587084174156,0.00036801808164454997,0.0003880254807882011,0.08112999,0.0804857,-0.22991059674590275,-0.006647757490158002,0.0008181948214769363,2.0007399143651128e-05,-0.00064428896
001585.npy,22.738279378555287,22.71721068514738,0.6822127459310554,0.683009716550488,0.04843328520655632,0.04858320206403732,0.005323191173374653,0.005349078215658665,0.40492547,0.40660232,-0.021068693407908512,0.0007969706194326243,0.0001499168574810028,2.588704228401184e-05,0.0016768575
001589.npy,22.431723990201004,22.413563888927918,0.7249717839407577,0.7246282157549336,0.0474841445684433,0.04755934700369835,0.005712518468499184,0.005736455321311951,0.39290407,0.39233792,-0.01816010127308587,-0.00034356818582403914,7.520243525505066e-05,2.393685281276703e-05,-0.0005661547
001597.npy,27.49476393472515,27.567742294698135,0.7576592515711449,0.7582909867460206,0.02873293310403824,0.028373587876558304,0.0017804246162995696,0.0017507565207779408,0.19626561,0.19041225,0.07297835997298563,0.0006317351748756916,-0.0003593452274799347,-2.9668095521628857e-05,-0.005853355
001603.npy,25.432702470217063,25.426783061483746,0.7462916200403078,0.7499958895016666,0.0392659455537796,0.03935476019978523,0.0028623961843550205,0.0028663002885878086,0.3362027,0.33726335,-0.005919408733316089,0.0037042694613588223,8.881464600563049e-05,3.904104232788086e-06,0.0010606349
001631.npy,26.98001163581777,27.046773788663035,0.8431729214360342,0.8440216841706782,0.030409101396799088,0.03030155971646309,0.0020044667180627584,0.0019738886039704084,0.23737323,0.23417476,0.06676215284526421,0.0008487627346440707,-0.00010754168033599854,-3.0578114092350006e-05,-0.0031984746
001634.npy,29.18485446557432,29.37509057854705,0.6213752380174399,0.62702756351614,0.027411572635173798,0.026874860748648643,0.0012064645998179913,0.0011547578033059835,0.17435795,0.16930962,0.19023611297273035,0.005652325498700095,-0.0005367118865251541,-5.170679651200771e-05,-0.0050483346
001636.npy,20.80731646074078,20.687973846702352,0.7793632050472659,0.7770722798716025,0.05230119079351425,0.05253375694155693,0.008303636685013771,0.008534982800483704,0.41502082,0.4202325,-0.11934261403842683,-0.0022909251756633164,0.00023256614804267883,0.00023134611546993256,0.005211681
001638.npy,21.847876802667024,21.707321457609595,0.7140118544946965,0.6983008323870087,0.051159556955099106,0.0518011599779129,0.006534499581903219,0.006749441847205162,0.44017443,0.44241565,-0.14055534505742884,-0.015711022107687822,0.000641603022813797,0.00021494226530194283,0.002241224
001643.npy,33.30969193956831,33.211834968500355,0.8142638490247727,0.8114155713019371,0.015293030999600887,0.015375902876257896,0.00046669243602082133,0.00047732755774632096,0.12767528,0.12730351,-0.0978569710679551,-0.0028482777228355793,8.287187665700912e-05,1.063512172549963e-05,-0.00037176907
001648.npy,22.42743334110841,22.38336691286126,0.6410106089392275,0.6383402498103278,0.053510308265686035,0.053896598517894745,0.005718165077269077,0.0057764807716012,0.4491164,0.45093355,-0.044066428247152345,-0.0026703591288996797,0.0003862902522087097,5.83156943321228e-05,0.001817137
001661.npy,29.621396746566447,29.289461224263782,0.895073436823368,0.8921819229281545,0.024607110768556595,0.02530611678957939,0.00109108944889158,0.0011777520412579179,0.14336008,0.14502938,-0.33193552230266476,-0.002891513895213582,0.0006990060210227966,8.666259236633778e-05,0.0016693026
001663.npy,28.141435185057112,27.991796593059878,0.8580760664230883,0.8597818300239444,0.02916606143116951,0.02946203202009201,0.0015341099351644516,0.0015878896228969097,0.17870548,0.17711797,-0.14963859199723473,0.0017057636008560584,0.0002959705889225006,5.3779687732458115e-05,-0.0015875101
001678.npy,27.905751029318466,27.89301091415455,0.7565178394772988,0.756047458651593,0.025714432820677757,0.02551339752972126,0.0016196637880057096,0.0016244221478700638,0.20628068,0.20276879,-0.012740115163914822,-0.0004703808257058295,-0.0002010352909564972,4.758359864354134e-06,-0.0035118908
001682.npy,27.78796302201265,27.6646956049956,0.8896636689447984,0.89254466618938,0.025997282937169075,0.0263309758156538,0.0016641929978504777,0.0017121052369475365,0.18601538,0.1835909,-0.12326741701705046,0.0028809972445815735,0.00033369287848472595,4.791223909705877e-05,-0.0024244785
001685.npy,31.310703674149085,31.921760201433244,0.8937531206076145,0.9182990750038028,0.019686739891767502,0.018903398886322975,0.0007394853746518493,0.0006424272432923317,0.10328834,0.08529408,0.611056527284159,0.02454595439618834,-0.0007833410054445267,-9.705813135951757e-05,-0.017994255
001695.npy,25.7436989352809,25.713422303607096,0.8485435158281941,0.8487918943153657,0.03003564476966858,0.030205367133021355,0.0026645883917808533,0.0026832292787730694,0.2357259,0.23687477,-0.030276631673803678,0.0002483784871716299,0.00016972236335277557,1.864088699221611e-05,0.0011488795
001696.npy,27.670332894464114,27.658713577660812,0.8947293316603004,0.8967522063439209,0.019075941294431686,0.01909051090478897,0.001709884381853044,0.001714465208351612,0.1372966,0.1355726,-0.011619316803301416,0.0020228746836205014,1.4569610357284546e-05,4.580826498568058e-06,-0.0017240047
001698.npy,29.025035028515894,29.09757867290041,0.5894194829309285,0.5880878486206196,0.025941981002688408,0.0257969181984663,0.0012516891583800316,0.0012309548910707235,0.18827766,0.18716487,0.07254364438451688,-0.0013316343103089157,-0.00014506280422210693,-2.0734267309308052e-05,-0.0011127889
001704.npy,27.00442051699243,26.848793486174756,0.8380063133471762,0.8412676020447314,0.02566395327448845,0.02557133138179779,0.0019932324066758156,0.0020659540314227343,0.19313473,0.19316472,-0.15562703081767282,0.0032612886975551536,-9.262189269065857e-05,7.272162474691868e-05,2.9996037e-05
001707.npy,33.62738188300459,34.241008450990726,0.89334842791152,0.9079588691930771,0.015100761316716671,0.014301295392215252,0.00043377227848395705,0.00037661634269170463,0.08617646,0.07598641,0.6136265679861381,0.014610441281557085,-0.0007994659245014191,-5.715593579225242e-05,-0.010190055
001722.npy,26.134281464473066,26.136322898701838,0.764179907231763,0.7674495928030759,0.03766397014260292,0.03762512654066086,0.00243540876545012,0.002434264402836561,0.31463695,0.31311315,0.002041434228772232,0.003269685571312908,-3.884360194206238e-05,-1.1443626135587692e-06,-0.0015237927
001733.npy,33.097913252633475,33.45971941630035,0.8152968477050662,0.8197187069203854,0.01539547648280859,0.015007670037448406,0.0004900142084807158,0.0004508458368945867,0.11311798,0.109474435,0.361806163666877,0.004421859215319235,-0.0003878064453601837,-3.916837158612907e-05,-0.0036435425
001734.npy,33.673215719765466,34.03071060538459,0.8256684695499837,0.8294698090898172,0.014408178627490997,0.014074340462684631,0.0004292184312362224,0.00039530190406367183,0.107887775,0.10493061,0.35749488561912557,0.003801339539833415,-0.00033383816480636597,-3.391652717255056e-05,-0.0029571652
001751.npy,25.731643580176495,25.664116709494003,0.5942767022212158,0.5866410239404551,0.03815698251128197,0.038262855261564255,0.00267199520021677,0.002713865600526333,0.27658328,0.27530247,-0.0675268706824923,-0.007635678280760616,0.0001058727502822876,4.187040030956268e-05,-0.0012808144
001757.npy,32.793099809320815,32.62201576608626,0.8569269808631241,0.8575546035586205,0.016373272985219955,0.016588320955634117,0.0005256419535726309,0.0005467620794661343,0.10871237,0.1046189,-0.17108404323455773,0.0006276226954963215,0.00021504797041416168,2.1120125893503428e-05,-0.004093468
001759.npy,32.47132177659263,32.41928516157225,0.8491622880421579,0.8517911175947189,0.016920173540711403,0.016910620033740997,0.0005660669412463903,0.0005728902760893106,0.11096959,0.106219865,-0.05203661502038415,0.0026288295525610517,-9.553506970405579e-06,6.823334842920303e-06,-0.004749723
001768.npy,31.28425152133762,31.59728691760789,0.8472674822955429,0.8643793159374297,0.019123323261737823,0.01845049113035202,0.0007440032786689699,0.0006922633037902415,0.10722695,0.09807651,0.3130353962702692,0.01711183364188673,-0.0006728321313858032,-5.173997487872839e-05,-0.009150445
001787.npy,23.991864495216927,23.696959144797248,0.7778197902615145,0.7744405338011305,0.04201222583651543,0.0460013709962368,0.003988536540418863,0.0042687831446528435,0.31139156,0.31146407,-0.294905350419679,-0.0033792564603839503,0.0039891451597213745,0.0002802466042339802,7.250905e-05
001794.npy,22.374826294661986,22.311036423761607,0.576636852718472,0.5767143366293062,0.048527128994464874,0.04898246005177498,0.0057878512889146805,0.005873491521924734,0.394369,0.3961745,-0.06378987090037924,7.748391083417516e-05,0.00045533105731010437,8.564023301005363e-05,0.0018054843
001796.npy,31.060632479409634,31.001041418336005,0.833413750124216,0.8310847852294445,0.01829596236348152,0.018397551029920578,0.0007833155104890466,0.000794137769844383,0.15978742,0.15982088,-0.05959106107362899,-0.0023289648947715236,0.0001015886664390564,1.0822259355336428e-05,3.3468008e-05
001802.npy,34.91883082333554,35.527029950894395,0.8786825937493742,0.8928981085038186,0.012661909684538841,0.011973127722740173,0.000322193605825305,0.00028008961817249656,0.078890614,0.070666194,0.608199127558855,0.01421551475444438,-0.0006887819617986679,-4.210398765280843e-05,-0.00822442
001806.npy,25.083853825451868,25.10763289528098,0.7368467838265803,0.7400522381656319,0.039852987974882126,0.03971594572067261,0.0031018059235066175,0.003084869123995304,0.32199082,0.31840196,0.02377906982911071,0.0032054543390516166,-0.00013704225420951843,-1.693679951131344e-05,-0.0035888553
001819.npy,31.32386201980552,31.34512198135578,0.7941361169549972,0.806117777698487,0.01881953701376915,0.018506916239857674,0.0007372483378276229,0.000733648135792464,0.1353102,0.13373731,0.021259961550260442,0.01198166074348983,-0.00031262077391147614,-3.6002020351588726e-06,-0.0015728921
001843.npy,29.448987776719537,29.521893847385364,0.7731559350403286,0.77476456003418,0.021950023248791695,0.02188611403107643,0.0011352754663676023,0.0011163762537762523,0.17142445,0.16903079,0.07290607066582666,0.001608624993851393,-6.390921771526337e-05,-1.889921259135008e-05,-0.002393663
001853.npy,28.913240066928374,28.895356746823882,0.7333948379868865,0.7287927249410727,0.026706891134381294,0.02668130397796631,0.001284328056499362,0.0012896276311948895,0.18381001,0.18125226,-0.017883320104491673,-0.004602113045813816,-2.5587156414985657e-05,5.2995746955275536e-06,-0.0025577545
001863.npy,29.796078164394174,30.085309680671962,0.6009381909650993,0.6096583723225221,0.024640850722789764,0.02397969737648964,0.0010480745695531368,0.0009805483277887106,0.17703183,0.17095841,0.28923151627778765,0.008720181357422807,-0.0006611533463001251,-6.752624176442623e-05,-0.0060734153
001881.npy,25.42967913835049,25.40813001081255,0.7370845329546815,0.7393400279258828,0.0412542000412941,0.041302770376205444,0.002864389680325985,0.00287863751873374,0.30646098,0.30724415,-0.02154912753794136,0.002255494971201366,4.8570334911346436e-05,1.4247838407754898e-05,0.00078317523
001884.npy,33.25368956177029,32.855045187766294,0.9059686597774997,0.9228520172144212,0.013862773776054382,0.014710448682308197,0.0004727494961116463,0.0005181976594030857,0.06851376,0.05997157,-0.3986443740039931,0.016883357436921487,0.0008476749062538147,4.5448163291439414e-05,-0.0085421875
001895.npy,24.925019950551825,24.80544703597907,0.7751211042326279,0.7773952855876594,0.031795207411050797,0.03180215135216713,0.003217347664758563,0.0033071604557335377,0.25179243,0.2518655,-0.11957291457275332,0.002274181355031435,6.943941116333008e-06,8.981279097497463e-05,7.3075294e-05
001899.npy,26.48907780072652,26.655618988204537,0.3797445379994772,0.3811295294049941,0.03741578757762909,0.036815889179706573,0.002244358416646719,0.0021599221508949995,0.25499263,0.24917972,0.1665411874780176,0.0013849914055169,-0.0005998983979225159,-8.443626575171947e-05,-0.005812913
001919.npy,25.442968643462475,25.459314461553625,0.746710367724549,0.7500863625156506,0.03730901703238487,0.03723136708140373,0.0028556378092616796,0.0028449101373553276,0.32902077,0.32861033,0.016345818091149766,0.003375994791101622,-7.764995098114014e-05,-1.0727671906352043e-05,-0.00041043758
001923.npy,23.46312378285923,23.462185982914207,0.566074725666299,0.5631806700442573,0.04672969877719879,0.0467042550444603,0.004504925571382046,0.004505898337811232,0.37319833,0.3720674,-0.000937799945024409,-0.0028940556220417024,-2.5443732738494873e-05,9.727664291858673e-07,-0.0011309385
001930.npy,24.00372244817152,24.021283697398292,0.6853939186345301,0.6883021848119125,0.04785250499844551,0.047908931970596313,0.003977661021053791,0.003961609210819006,0.4154475,0.415942,0.017561249226773157,0.0029082661773823792,5.642697215080261e-05,-1.605181023478508e-05,0.00049450994
001955.npy,32.446415845336574,32.06027079518368,0.9226508710530847,0.9140249415643662,0.010880603455007076,0.011646128259599209,0.0005693226121366024,0.0006222614902071655,0.0881918,0.09012835,-0.3861450501528907,-0.008625929488718542,0.0007655248045921326,5.293887807056308e-05,0.0019365475
001959.npy,30.17018435968737,30.3088091573133,0.5924116361355185,0.5958733286039829,0.02457461506128311,0.02425132319331169,0.000961571466177702,0.0009313632035627961,0.17004147,0.16713846,0.13862479762592983,0.0034616924684643946,-0.0003232918679714203,-3.0208262614905834e-05,-0.0029030144
001969.npy,28.863583951234,28.965891316213792,0.5575400745195709,0.5551656088458896,0.027896516025066376,0.027660055086016655,0.001299097086302936,0.0012688518036156893,0.2181015,0.2163374,0.10230736497979365,-0.0023744656736812697,-0.00023646093904972076,-3.02452826872468e-05,-0.0017641038
001981.npy,23.953539874471478,23.839514049763963,0.7906465716635883,0.7902064957535481,0.046235647052526474,0.047558754682540894,0.0040238890796899796,0.004130937159061432,0.33395565,0.3347777,-0.11402582470751454,-0.0004400759100402496,0.0013231076300144196,0.00010704807937145233,0.00082206726
